#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Gln_CUT" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Gln_CUT" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Gln_CUT" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Gln_CUT">
#                            <taxonset id="TaxonSet.Gln_CUT" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Gln_CUT"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gln_CUT" name="distribution">
#            <parameter id="gammaShape.s:Gln_CUT" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Gln_CUT" name="distribution">
#            <parameter id="ucldStdev.c:Gln_CUT" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Gln_CUT" id="treeLikelihood.Gln_CUT" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gln_CUT">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gln_CUT" shape="@gammaShape.s:Gln_CUT" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Gln_CUT" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gln_CUT" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Gln_CUT" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Gln_CUT" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Gln_CUT">
#                <LogNormal S="@ucldStdev.c:Gln_CUT" id="LogNormalDistributionModel.c:Gln_CUT" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="40" id="rateCategories.c:Gln_CUT" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Gln_CUT" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Gln_CUT	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	sum(indicators.alltrees)
6720000	-2462.480948951979	-2391.339155364233	-71.14179358774562	-2391.339155364233	0.909967607556266	0.5181772006417603	1.0	0.2587847857623536	0.9882539376482496	0.08332362546522269	0.30122499120692126	-25.869903022579088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.4048476818191835	9.815951143227645	2.1150756308323015	1.1728582308597948	0.8670411904732622	4.257127519537504	6.239211873219805	0.11062443284186717	1.0764761802630938	1.9299492144035384	0.09568053243757689	1.423517081433685	4.27810003467797	2.9236559216817017	5.545393882868211	1.444019870931012	1.257713358676718	1.0244316179867328	0.19962804838975345	2.191233433532412	0.3246297594023619	0.33876784187818343	1
6730000	-2449.88884279758	-2393.4077998324306	-56.481042965149086	-2393.4077998324306	1.2537125121091675	0.6412995354489083	1.0	0.40976314672915765	0.90446139334609	0.2607172373475463	0.5061229296060172	-25.38639620955611	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.121718388303686	5.306949001726323	2.421113627801488	0.4691607968738876	0.10817262485598739	0.022341287369604633	3.155029604592841	1.0052834448184624	2.2320601485775162	0.3852955162403822	3.607835935496081	2.892155742465953	0.6932916688110571	0.4585977442028651	0.5717001535264462	0.31358467015367625	0.5608276736133774	1.1387510655832704	0.2191512859820432	0.03879679855777928	0.2435157686222359	0.0490075372725465	1
6740000	-2497.793620896688	-2386.4889167185856	-111.30470417810245	-2386.4889167185856	0.80714254509646	0.6412995354489083	1.0	0.5028044867601976	0.9207157417447374	0.33391238549489666	0.5760409996271119	-31.56168950514852	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	22.949232876519783	8.381039455749706	25.78841525672227	4.083176058939815	14.971761244214855	2.8824931446967765	9.484135502439134	16.67498797562259	9.9421783952476	0.48965040875176147	5.387744236442454	0.9436479345663927	1.6752337892199112	0.8462255624758723	29.9415426801525	10.051336031288946	9.52497246263169	4.913664618539963	5.0705893026185755	5.21230667808057	6.876016305994319	13.45591635933354	1
6750000	-2457.621706626618	-2393.6105783458383	-64.01112828077972	-2393.6105783458383	0.6250569098075965	0.5035114457747512	1.0	0.4071313891604445	0.9379613093147846	0.1714786632888275	0.41795224007156917	-20.93882425678516	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.407097188071337	7.481187941649992	3.828608894194931	0.14683751247517637	5.535096363286388	4.5188886986684675	1.8716694515548822	1.8335237955407746	2.073097478455878	0.6334716004571233	0.6109161897759694	2.241232173521306	0.8168101232519744	0.2974692217726578	0.30227711558644726	0.6043151120232254	0.4151148977211355	0.935290086423181	5.0347745613263335	1.3776612625926619	0.13231518218620253	3.088244875110733	2
6760000	-2457.6543239261773	-2386.574766281588	-71.07955764458958	-2386.574766281588	0.6960482715313396	0.6207353988153909	1.0	0.25372538948600426	1.045100597382474	0.07255712542977238	0.2542929082374891	-24.140928940036368	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.9049380152066977	10.370057516113402	1.7568546003078023	6.020665650779497	4.603652390922437	1.3754946506207169	3.6655683081133814	1.3813759390643492	0.3953857389375748	4.6105096457694135	0.507030991193882	1.85331540149818	0.24961478390921565	1.600470252798577	0.30838528387479536	6.8498674533714	1.336672171397458	2.465123705043908	1.7399174947854208	0.3288491401750976	0.27416489007711703	3.825156325920949	2
6770000	-2463.2881351085716	-2405.107021337411	-58.181113771160476	-2405.107021337411	0.560084339872339	0.7421649163532538	1.0	0.29812403018817957	0.9957114212426562	0.09323970957730665	0.29460726124145026	-15.224204785635777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.656389868132198	7.5658240553411	5.243515887628423	4.496149279936927	0.10131044784394894	5.031245860553186	0.8505018881502144	0.00615524282619504	1.5863084418412055	2.539721796837258	4.05866164817331	0.15660779617184836	0.7059352712119533	0.3598430137604402	0.09487704046279474	0.916634115762736	0.09961730090898342	0.1350605432014257	8.126325473557266	0.3037704251941047	3.394274225414826	5.919556036057449	1
6780000	-2519.3995652359613	-2403.4644039257587	-115.93516131020253	-2403.4644039257587	0.6614213123313605	0.38152370845361205	1.0	0.07054435350478712	1.0000633396991367	0.004385368553593249	0.06690429327502122	-23.016591538402956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	40.93490013252471	8.086638420413077	28.35717260885594	1.753503736613564	5.168147259362466	19.803047749932567	14.403442539640686	31.0817873346204	14.26250099724371	22.10169402951151	27.827227179557326	41.525314897290464	20.32925922320715	16.02055319965208	0.9235072037587415	1.4473998864955582	0.11330335576425762	23.15929650036846	29.843394156161867	98.88952569398691	26.35895088536478	13.543537089897736	1
6790000	-2468.219389140852	-2396.663627824852	-71.55576131600002	-2396.663627824852	0.8625980804233148	0.7411037890689133	1.0	0.004423548724593856	0.9985401134078096	2.2522542929212424E-5	0.00474767182363821	-25.322409212698638	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3.748488001587516	15.999830974689639	5.527214640203105	1.7245835173578257	2.276901160483953	2.694454805696581	0.9019893209220897	2.8251257537292593	0.6931713511358364	1.2618079318092585	1.2194636163037798	5.319068045791987	2.4872582938853793	0.9239337076187405	3.09533642377761	3.7402720038950146	0.2640019187002909	4.598158150579192	1.9108427833017954	3.920379420618521	0.1318816191949922	1.4905367831205405	2
6800000	-2462.2903265675254	-2405.7353098933972	-56.555016674128254	-2405.7353098933972	1.0747178065291842	0.5912622086986236	1.0	0.028581398061740152	0.9992653413421331	7.958219486950926E-4	0.028268573693686665	-31.197677072398392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.3334540649092594	5.109527649323456	0.13140196141150798	1.1838558232736354	0.04267559820815483	0.04311502775282543	1.8191543194324171	1.4839993170056447	1.0789948331452377	0.03898361927941706	0.11097052122573578	0.02447005464962094	0.16933074791423566	1.3888434016334086	0.28491584795981634	0.5128847800244128	0.4575622710463937	0.4011039807994101	0.21344638600256388	0.7994152228788997	0.15510585116043024	0.06236942660991952	1
6810000	-2466.747526202209	-2387.2451376204344	-79.50238858177461	-2387.2451376204344	0.8977342637188571	0.5286931962168808	1.0	0.2642648082657343	0.9903711800228732	0.08403013971029288	0.2927212220121462	-28.637229455563574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5.681930634793939	4.536097685598618	1.1956833349455633	1.8364287365829635	1.5351617719192678	0.446129154248319	2.6578174607581526	2.025700911044916	1.5418669128124631	3.627239592983573	12.85275848203915	1.0958563975127211	9.423825661862432	5.839273580026759	3.128143779179979	0.759819965892623	0.0993367370297198	0.3280481019921136	0.12963854604584216	2.4640141486120104	3.5974882106284447	3.3708674800566305	1
6820000	-2500.839287100354	-2380.6466561810907	-120.1926309192631	-2380.6466561810907	0.7579864550052959	0.5409994369248865	1.0	0.38095602756919505	0.9594206439660624	0.13359270847178736	0.3814940034270985	-19.97484030908815	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	60.258810448777524	9.301162846236187	12.704888660334719	9.309870829686476	137.9822679610358	8.070803923696573	11.108602487843951	56.742038169223584	3.193268489702004	24.209065934824675	5.054380130786683	0.37087369098356243	79.0705145848256	13.136007183960007	0.21093645863936675	49.575910393764815	1.2370642069305278	13.130628161311328	12.80511019055296	23.572070210949605	5.461282203575284	0.6867249902727456	1
6830000	-2473.6643728567233	-2379.940853766569	-93.72351909015416	-2379.940853766569	1.0261060950529646	0.45002829710345044	1.0	0.5048490125618312	0.8439947546552349	0.1529633552044867	0.45765767620033065	-28.617632252477776	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8.773147974360603	12.081449069405826	0.508428237137152	8.101208744405206	0.7493356919831988	6.502740398874951	3.088805772020884	0.29881847964647357	6.069260397126909	2.4229506281297852	3.3021289679360706	12.788069737191362	6.328597844886384	19.338797807464314	1.8040137411031099	0.2732252851392634	8.600822066953617	18.345885277990707	0.7616880678416443	4.643977368365431	12.558871349029365	1.5607220735234235	1
6840000	-2459.3751490105874	-2387.510239162081	-71.86490984850664	-2387.510239162081	0.7035125447733495	0.45002829710345044	1.0	0.2645138705433918	0.9204354734550898	0.05264957775698871	0.24007021672565035	-22.192081018749697	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6.28773926957855	6.525884992693864	0.11209571076413267	0.8885799542862968	0.7009573094383557	1.5973683266264425	0.7436750989564718	1.5410433279050915	0.40097025972119527	1.774268675883833	2.955273741858029	0.5530473659781243	6.755533070810489	0.370779946322589	6.546480626522331	0.6292151510933797	6.783446518810066	1.9359526903613142	1.3942321449831983	0.6321366435703358	2.0188306848694095	3.2706733874289924	1
6850000	-2497.304853368726	-2382.5529601159865	-114.75189325273966	-2382.5529601159865	0.7156944155006111	0.4938761408864985	1.0	0.4901714567160889	0.9538291205753855	0.3004932934847767	0.5515196348073301	-19.90907831106046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	35.576390330219894	6.5975658577189105	83.97264292291447	0.9908423032987382	75.91215350156796	34.53658302945823	4.355737571087099	10.055194308624586	45.92166942370632	16.43949130902306	16.721108758703004	16.020131064150412	5.325076269657194	5.834658954389665	47.70666480835843	3.5601355045510314	0.21341262136297823	9.988691350383474	39.17547680859415	18.124544210847535	3.2271600804234564	45.497198780866604	1
6860000	-2466.5265051556794	-2397.2977509217712	-69.22875423390795	-2397.2977509217712	0.999110875007829	0.5655405146499125	1.0	0.2591252763658965	0.9641428043445429	0.07927074441249053	0.2886644147374028	-27.41507908745363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.4083595711643917	12.49130470910065	2.116398937023397	1.5908332448498008	0.32412673169731193	0.2926249312686659	6.638502137308179	1.9764594632443884	0.712453508867763	4.623441920797682	3.2138625267553977	0.6331068698656732	1.5036946725028815	2.9989048405844847	0.5032312076310479	0.2785772339676519	0.3955892142711123	0.18373784708253565	0.222663572016148	0.6459021918481526	0.7840202447251213	2.7781584688864926	1
6870000	-2469.204780795831	-2398.390409125997	-70.81437166983434	-2398.390409125997	0.7758266681575453	0.8857261792570502	1.0	0.0055557286225008965	0.9997158632073843	2.520468374872755E-5	0.005023351211327571	-27.620907748656148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4.596183817070073	6.826537310474431	0.018769882839465832	3.9267638659378017	1.2879459772670017	1.0424106539345395	1.7591790356255195	0.08165130291169007	0.9390692034077072	0.16541841308307884	0.9251149263341468	4.18167978415718	2.1033714851041156	7.455921052126612	1.9709420684426284	0.7925626287111086	2.699985637470667	1.3876031069743289	4.458305013194291	0.5730093519852542	0.8529792938671877	2.928461859082343	1
6880000	-2458.675768331327	-2395.674112249177	-63.00165608215014	-2395.674112249177	1.0482793691694527	0.8857261792570502	1.0	0.2824755172028707	0.9513563327236111	0.07182508038744934	0.2714405770599417	-27.46013695777515	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2.7194108844819813	6.953818475400193	0.23269585729920053	0.5685184128171202	0.465058345442951	1.9461602087630274	0.8134607902515834	0.5677475289573033	5.305120822835566	0.4669849704371765	0.35241564084227583	1.5725731752279004	0.4059132002085675	1.0495846524734747	0.5636134280818138	1.6471453468988912	2.907863087633753	0.15028302686725759	0.09151710779663011	1.3532680250827975	0.14417406906397676	0.6989436462606915	2
6890000	-2422.706518011179	-2387.2081230147933	-35.49839499638571	-2387.2081230147933	0.6253509042545514	0.6278965357867847	1.0	0.206128038428343	1.0189552671768831	0.061122776985815044	0.24550700313951673	-22.464000243088105	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0.7438948169847883	3.7465373015334142	0.1468843376130896	0.1543893497124261	0.609925842296014	0.43134318640969127	0.004100799000996858	0.8194770703637287	0.4247868770917035	0.557747119709266	0.029835461998691012	0.6129747991834581	0.10995709976742297	0.27547148249977765	0.31964787427739383	0.07936808325639566	0.03763962717482057	0.16941835803534985	0.2569750981676672	0.4391601926925134	0.8587865542335403	0.17129334096715537	4
6900000	-2463.361536919977	-2383.937244188521	-79.42429273145558	-2383.937244188521	0.6984230659836487	0.7409120038641412	1.0	0.3593880121398311	0.929313893450641	0.09333495227948245	0.32129955266817023	-21.853953095378913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.285037066079099	6.852186184771961	11.552598340744442	1.7585459732675657	1.2328102285775389	11.886541178776854	5.35027550573073	0.8691988793941584	0.2427356242979549	0.7391486823465184	5.148954478541425	1.400864433723009	0.7332231252800268	8.556005453074764	0.13811094198641488	0.8422743443087135	1.2301248524596062	0.09102059740781382	7.322453338166054	0.0712386558408635	2.26567033480518	4.649567231881436	1
6910000	-2500.6251258003826	-2394.1014797965295	-106.52364600385323	-2394.1014797965295	0.8760353474327134	0.4175420748037953	1.0	0.35273835388208263	0.8897642371384059	0.0852728638969133	0.31535010694571364	-25.45611110094844	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18.533212409070927	17.21790578812878	2.5432180201260124	26.487499615043888	0.0031860677240299123	20.179847088019855	51.503773601914354	9.962136387379168	34.419460906945424	0.7212268611255763	5.160620322369272	17.374772450963054	4.124537969950033	12.116867022413087	0.37418806926050713	3.3896457991960953	9.459466149644808	17.41182421128307	19.21483514243747	0.25710830676414786	2.692361552958692	22.21848848769559	1
6920000	-2454.6267473233934	-2389.2704639413164	-65.35628338207698	-2389.2704639413164	0.8307999594175876	0.5087564283568854	1.0	0.531247152404215	0.8143386143720064	0.41817905823030016	0.6424401589038807	-26.918112642721123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.9722130102778177	4.994668706754863	0.11785047508294762	3.234597313462182	0.2067356210183194	0.08160633738047765	1.7662526436470825	1.6955100343443985	1.5669311715943883	0.15837723458597758	0.14387876095852822	0.509526221306638	0.24631255532005406	0.1369106453741999	0.3175397618428363	0.275922455672924	2.7413160778466974	6.818275895433801	6.82925931498799	0.33303306668271343	0.15132782656658694	2.824330682262914	1
6930000	-2461.6636176441903	-2387.088202340162	-74.57541530402821	-2387.088202340162	0.629313496298677	0.4828253401403935	1.0	0.5687485044081567	0.9217212706396354	0.3588966196241814	0.5876304355874696	-21.052896339420517	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.617836751933272	6.302797709747334	0.8780385945703517	5.055374782439024	5.463809213462799	5.839633957429276	1.267944023390359	4.998575152551199	1.1872049348393443	5.913258299092407	4.464548072997669	1.3295730440449143	3.7165310424048394	0.3481290385193056	0.06518224468188462	0.18221644427545683	2.9308209765910407	3.292830800381221	4.262435418654032	1.5118873078239432	5.002074118907389	1.9472826524001683	2
6940000	-2439.905585033404	-2387.5038476031496	-52.4017374302542	-2387.5038476031496	0.5551978883093832	0.4828253401403935	1.0	0.25638785861460606	1.0302447206511536	0.07628607600737067	0.2600125322973759	-18.781614541037253	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.0990517727813893	9.432225517066339	2.2986782650402	0.6808415113321551	0.04585298844113115	1.01406319424294	1.4759803424091391	0.8021368346460428	2.2933209713334692	0.44072459744959724	3.253552158936636	0.2006526701125608	3.307492750521087	0.5075117540078639	0.6523091747015457	0.1653765924799792	2.4562855689452054	0.784908137030079	0.7972884471091766	0.07408399312183618	1.6177727807529823	0.7408298222146777	1
6950000	-2451.01555600535	-2390.158657326778	-60.85689867857175	-2390.158657326778	0.6950944301228565	0.5286714164025905	1.0	0.357060154648173	0.9925129032179192	0.13321657369057938	0.33784314151006894	-10.564848001448516	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4.468348589748478	7.695513699480078	6.1468144219095215	4.732533340114144	0.18375260696935738	3.9911395940792724	0.7723084373748408	0.759934690081992	4.574475812127593	3.6894487419432496	5.4414227643958215	4.125039120166359	0.07462424035377298	1.3323958202621733	0.028293543056804673	2.501615675256199	2.5594080510310695	0.8077951813657193	7.938059401187498	0.5365749955622345	5.780747263325723	0.09113376222761589	2
6960000	-2448.496790025028	-2391.044478218212	-57.45231180681607	-2391.044478218212	0.768691545448169	0.6379960715069547	1.0	0.11927622639747429	1.0159605392531168	0.012733876966888519	0.11155417130898078	-24.6392611963226	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.3524857337787997	8.726046778226122	1.5025678273479832	0.4460055858054483	0.7154026459106747	2.4609788933321686	1.3113216312934324	0.861275717923756	2.6131816263558267	2.256611677643051	0.5371300195094373	0.1721248812143679	0.2678253642958906	0.17901886758762403	0.3465468494032953	2.016651932607199	1.1956353449533572	1.5366579091758028	1.7306640976465424	0.2728172585766425	0.27637666525177723	1.1168522777291274	1
6970000	-2482.484127947581	-2385.5921179145084	-96.89201003307254	-2385.5921179145084	0.848357386465809	0.5045919849154916	1.0	0.3317386034467017	0.9031602507392972	0.06536407481288188	0.2880064326615482	-22.899111216483455	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16.31915195033047	13.85931583625218	6.275999660387695	8.720124101765377	21.03513512922155	6.543990438506968	22.072104508429284	4.233360074749934	4.361115627948722	1.366338462219488	29.367345655331054	9.104910297218332	3.450674443448341	1.0635441137639443	0.25759253872820126	1.4896668943716402	2.687992945904041	2.682320187338395	11.573585697338183	11.150844785911397	8.943728083381618	3.683938494341067	1
6980000	-2455.26640643108	-2392.0875251412376	-63.17888128984265	-2392.0875251412376	0.6546418794000162	0.5370552490902979	1.0	0.24980205074163145	1.025052629154465	0.04818123391372139	0.2147531901844087	-19.92420694474218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.8719327649858855	7.0654953146359825	0.12999079861606522	1.4926250872374622	7.784758361148834	1.1055024014509118	0.5529580050814055	2.256914379561344	1.2769184208740112	0.4134235426094211	1.8927893180320514	1.125209134448544	4.272138345184097	0.5771108538867602	0.20660410301157425	0.8925885874782112	0.13654555802460813	0.4751152654637944	0.7121909161637229	0.37264537449665436	0.45746715446658914	0.06060696375248619	1
6990000	-2477.2822721513517	-2385.1870968632415	-92.0951752881099	-2385.1870968632415	0.817224274988305	0.6728003211999094	1.0	0.28498184757360223	0.954798302308609	0.11697894654630449	0.3436395516570248	-24.774012870146116	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8.00497652911886	3.594349312700729	2.4079641820024533	0.29854526979791174	8.532753739201091	17.67725767317494	13.508496553408786	15.16232710696806	4.795726500776701	1.1408570293230684	8.988161135579801	3.684355247989529	6.777364897493777	6.432191738524982	0.48649635459547397	5.370686455467449	0.6170509806660264	0.35471226504142356	8.06423214233256	1.2159018208590622	25.239040007753527	14.708051831182809	2
7000000	-2466.1700413107546	-2396.370928959302	-69.7991123514524	-2396.370928959302	0.8271082338168793	0.5150383816470954	1.0	0.3776573497908281	0.9072065808221244	0.13710678405406193	0.39114600475389505	-23.78588593015865	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.821794161543562	7.288852512291744	2.9241930809184535	0.48889556723618366	1.1640218363753203	1.1705496168080718	2.4915509447840165	1.3623559970204322	1.9528773170436426	0.9258382817767474	1.743945976840328	6.70091379433441	0.1481310863995731	2.687115046893381	0.3542821733409599	0.5840117818640504	2.4447161479610946	0.6072777917655606	3.85499106496342	0.29854904952404976	3.6161629591695794	2.0809418107667024	1
7010000	-2457.6835566575783	-2381.7819980338836	-75.90155862369458	-2381.7819980338836	0.7568106330462581	0.48502624202511846	1.0	0.4406093306477953	0.9359484223397588	0.20690863794633158	0.4549706045040856	-24.52156658875193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6.04119829561768	8.526588810746203	1.3595270297018696	2.244112740668984	1.177313731270618	1.724802001648512	4.827278172589763	0.18373280186193966	4.020709402104655	3.357660608080376	0.5235946943334011	0.15894779931831257	4.360768310638592	1.678246343559165	9.73498723668635	1.0280260419142697	0.24241476417566774	0.17437641791651926	2.631196990779135	0.6193109990399759	0.5418854480760584	8.34095837254161	1
7020000	-2496.8630156141026	-2396.962414725117	-99.90060088898552	-2396.962414725117	1.1710514709598496	0.6516852293140445	1.0	0.6719362598752452	0.640801384680346	0.19596239577156133	0.5721666786098207	-32.76068318131556	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9.972145105016502	8.468532665838138	10.703361021478962	5.856945335248804	6.302724597178142	9.475192156698913	26.615278446925082	6.849934447538546	1.6715883586500824	4.084330762504996	1.9982264353316925	7.149506265287329	6.880133128645749	1.0614042069987346	5.444962995938583	7.499074974605981	1.1611288076441406	2.003983160136145	0.10875930656272505	4.166617075524759	14.004785344181702	0.9013243147318305	1
7030000	-2440.4919665549583	-2385.514862979304	-54.9771035756546	-2385.514862979304	1.1134499733140093	0.5789838285327535	1.0	0.32250829430710587	0.9952205427403099	0.10802524681793134	0.3277311257335977	-27.27638601156361	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1.378495642302179	5.990004176225787	0.5004400226133436	1.6269304026381433	0.025198730611432237	0.6390604279075195	0.12399113392312157	0.19628692462608546	0.696762489966583	0.7635122863953416	4.088126328363651	0.5406754915504182	2.46960469922307	1.6425356470455377	0.877623461977516	0.126175299273927	0.754008626825263	2.2666299504132246	0.312773667632448	0.15734626688700062	0.4419024532936039	0.07458225777555891	2
7040000	-2481.6552226814124	-2389.030958107491	-92.62426457392121	-2389.030958107491	0.9456242146614235	0.48879751836433266	1.0	0.33233685945633024	1.0643124367547	0.12373907995303621	0.3256189676401624	-29.418903929547483	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10.93374260592253	13.660415800006854	2.2515196675787426	2.074823042510234	9.637757801150276	0.7186324320980564	2.9825760658929874	1.737972057907079	7.737674776850379	3.568068394173923	1.9660178442265965	0.46731762267123556	2.030437835319967	18.267079349910343	3.1093638276734845	0.23313868594027662	5.980531236634355	1.0011626604573656	1.2482242132168266	2.8373608810663375	7.944296387805754	5.60561080997358	1
