#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:Met_ArchEuk" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:Met_ArchEuk" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:Met_ArchEuk" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:Met_ArchEuk">
#                <taxonset id="TaxonSet.Met_ArchEuk" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:Met_ArchEuk" name="distribution" x="@birthRate2.t:Met_ArchEuk">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Met_ArchEuk" name="distribution">
#            <parameter id="gammaShape.s:Met_ArchEuk" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="DeathRatePrior.t:Met_ArchEuk" name="distribution" x="@relativeDeathRate2.t:Met_ArchEuk">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Met_ArchEuk" name="distribution">
#            <parameter id="ucldStdev.c:Met_ArchEuk" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Met_ArchEuk" id="treeLikelihood.Met_ArchEuk" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Met_ArchEuk">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Met_ArchEuk" shape="@gammaShape.s:Met_ArchEuk" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Met_ArchEuk" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Met_ArchEuk" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Met_ArchEuk" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Met_ArchEuk" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Met_ArchEuk">
#                <LogNormal S="@ucldStdev.c:Met_ArchEuk" id="LogNormalDistributionModel.c:Met_ArchEuk" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="68" id="rateCategories.c:Met_ArchEuk" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Met_ArchEuk" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2
0	-8093.388007873637	-8094.92279443052	1.5347865568830017	-8094.92279443052	1.6160487495404787	1.0	1.0	0.1	0.9874436729978042	0.01178897963103759	0.10739325077400902	8.623177690744336	1.0	0.5
10000	-4157.752549163323	-4145.357137956091	-12.395411207232385	-4145.357137956091	1.085881249540808	0.9462055712345449	1.0	0.5829115403184808	0.8743889410521946	0.35954090132433897	0.6198175536597169	-3.2846939816614107	1.8050159097700182	0.1164505364482996
20000	-4150.804592015066	-4143.8457462246015	-6.958845790464779	-4143.8457462246015	0.9234500353552324	1.0047880937793563	1.0	0.40080577013668095	0.8883970283447999	0.16158711066670073	0.4247714418104423	1.5611657222599291	3.4125976975011185	0.05495484251765808
30000	-4146.4030911570235	-4138.913610835441	-7.489480321582002	-4138.913610835441	0.8067524406760814	1.0763766374558552	1.0	0.6275021982718981	0.9723424153048787	0.43015366311225234	0.6283812195895877	1.9021048878174498	2.3025152580010673	0.01092490136300663
40000	-4147.537675282942	-4141.004761952414	-6.532913330527437	-4141.004761952414	0.812157582053609	0.7251723347457348	1.0	0.5358319827490632	1.0014646453262688	0.3872115045906304	0.5818117403303463	2.1947209798326135	2.5010100995781395	0.27365403773212704
50000	-4168.61947768562	-4154.605588494961	-14.013889190658958	-4154.605588494961	1.378471730565452	0.9705004181316728	1.0	0.5540659131766957	0.7650441884014371	0.23560902198583455	0.564785409613648	-4.977775126350517	2.0568387897316787	0.04360239823472061
60000	-4156.401976769319	-4145.610217382713	-10.791759386606227	-4145.610217382713	0.9756527746891122	0.9705004181316728	1.0	0.596473294040408	0.9628406346484432	0.37970941755254656	0.6059065034353868	-1.610647293112343	1.848020877229894	0.31685061158155026
70000	-4156.1194193024885	-4142.632923616666	-13.486495685822923	-4142.632923616666	1.136368896971349	0.8889758227992284	1.0	0.47087063279218916	0.8908774947801598	0.1665960408136682	0.43975327331483094	-4.824659138735126	2.5530940355332428	0.052500623528437915
80000	-4156.728546713029	-4147.424982905005	-9.303563808023856	-4147.424982905005	1.0370980926916715	0.8163272394885295	1.0	0.5278099742627145	0.9885994437819937	0.25377235837021983	0.5001798893132647	-0.5127249372916705	3.5557382286247643	0.15134342868264183
90000	-4143.255857854678	-4137.67385537181	-5.582002482868074	-4137.67385537181	0.9046718227370624	1.065920592469393	1.0	0.2951789150637412	0.961481083919125	0.0803911967286941	0.2927373743880114	2.5817248451162325	2.291960195692429	0.04803924081898963
100000	-4160.315074750783	-4148.7303602033435	-11.584714547440209	-4148.7303602033435	1.3602856637907126	1.0040175219285086	1.0	0.5338320401895226	0.9973956245903755	0.4819183315689212	0.5884929271154815	-2.5851934871719826	1.9743828542401056	0.4289821263171889
110000	-4144.144560147661	-4139.690527847502	-4.454032300158603	-4139.690527847502	1.0329473859890848	1.135971836378964	1.0	0.5362987424732766	0.945815985469236	0.20845190993008533	0.44525577264855287	4.686024592721925	2.9296048646074366	0.006927084743330578
120000	-4161.508274075761	-4162.052859920222	0.5445858444612384	-4162.052859920222	0.8894156568911795	0.7731940808457024	1.0	0.2488223059222271	1.0568624619572315	0.06866380223856684	0.2520940381920713	8.215546547303983	3.267472580308729	0.04038061766093172
130000	-4165.511423989979	-4152.222645783515	-13.288778206464645	-4152.222645783515	1.1528077395287135	1.0137687037195793	1.0	0.5076816806325605	0.8932817881971081	0.19611705772724783	0.4498435659099917	-4.371104663998852	2.8311004143176346	0.02139844313904713
