#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeathSkyContemporary.t:ClassII" spec="beast.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="origin.t:ClassII" lower="0.0" name="origin" upper="Infinity">100.0</parameter>
#            <parameter id="rho.t:ClassII" lower="0.0" name="rho" upper="1.0">0.01</parameter>
#            <parameter dimension="10" id="reproductiveNumber.t:ClassII" lower="0.0" name="reproductiveNumber" upper="Infinity">2.0</parameter>
#            <parameter id="becomeUninfectiousRate.t:ClassII" lower="0.0" name="becomeUninfectiousRate" upper="Infinity">1.0</parameter>
#            <parameter id="samplingProportion.t:ClassII" name="samplingProportion">0.0</parameter>
#            <tree id="Tree.t:ClassII">
#                <taxonset id="TaxonSet.ClassII" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="becomeUninfectiousRatePriorContemp.t:ClassII" name="distribution" x="@becomeUninfectiousRate.t:ClassII">
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="S">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="originPriorContemp.t:ClassII" name="distribution" x="@origin.t:ClassII">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="reproductiveNumberPriorContemp.t:ClassII" name="distribution" x="@reproductiveNumber.t:ClassII">
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="M">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="S">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rhoPriorContemp.t:ClassII" name="distribution" x="@rho.t:ClassII">
#            <Beta id="Beta.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">1.0</parameter>
#            </Beta>
#        </prior>
#        <prior id="ucldStdevPrior.c:ClassII" name="distribution">
#            <parameter id="ucldStdev.c:ClassII" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ClassII" id="treeLikelihood.ClassII" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ClassII">
#            <siteModel id="SiteModel.s:ClassII" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ClassII" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ClassII" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ClassII" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:ClassII" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ClassII" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ClassII">
#                <LogNormal S="@ucldStdev.c:ClassII" id="LogNormalDistributionModel.c:ClassII" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="1028" id="rateCategories.c:ClassII" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ClassII" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeathSkyContemporary	origin	rho	becomeUninfectiousRate	reproductiveNumber.1	reproductiveNumber.2	reproductiveNumber.3	reproductiveNumber.4	reproductiveNumber.5	reproductiveNumber.6	reproductiveNumber.7	reproductiveNumber.8	reproductiveNumber.9	reproductiveNumber.10	birth._0	birth._1	birth._2	birth._3	birth._4	birth._5	birth._6	birth._7	birth._8	birth._9	death	sampling
2680000	-64230.6091815845	-64383.81908079108	153.20989920657706	-64383.81908079108	1.6884576748751683	0.3249719819829888	0.9654266074855781	0.0999127697073515	0.3197417958064532	172.15458866649396	3.381898029161514	0.059657571749995905	2.9557814377121074	1.2215008188985137	1.2068986238149901	0.8080426021090864	1.7456388494354893	0.3270733855323092	2.552760402480738	1.2947742102290984	1.750888486137483	2.5787192202305644	4.4680232430046924	3.6104894466503654	3.5673285494726357	2.388397324194628	5.15972690811054	0.9667574417260553	7.545401812579055	3.827069576623523	5.175243686829025	7.622130404228942	13.206500164939524	2.9557814377121074	0.0
2690000	-64249.50193323289	-64386.82397522269	137.32204198980014	-64386.82397522269	1.7685170062826914	0.35285603098105167	0.9534802222476316	0.11785713059751655	0.3475653806880364	158.56708136981138	2.9154734717103867	0.04088520919808667	2.1533269658566705	0.5115557667122477	0.32763840701383956	3.077169451067332	0.27616784457177607	3.20843016948581	0.4274928498957509	1.9612689678470052	2.353310602871771	3.6820418460779036	6.588050813177328	1.101546827000967	0.705512616873224	6.626151957493654	0.5946796668189192	6.908799202021883	0.9205318813914384	4.223253355762836	5.067447180200203	7.928639996572226	14.186227468448706	2.1533269658566705	0.0
2700000	-64251.73624076385	-64390.58321474837	138.84697398451507	-64390.58321474837	1.753414606707266	0.3507937677644181	0.9473634869876915	0.11353571666011995	0.3425408094934797	157.51198907588287	2.956647593789568	0.0347626641673311	2.5394404090764953	0.3117777366354221	0.4443604409237669	0.3898354049369932	0.5302002522916006	5.322680173318924	0.20848231313112556	0.9018413768150457	1.7715583610257115	3.4499883818844546	5.797716773027766	0.7917409830624	1.1284268598768625	0.9899637801856992	1.3464119455718433	13.51662911671636	0.5294284105429194	2.2901724348613093	4.498766889026018	8.761039907801814	14.722956253807288	2.5394404090764953	0.0
2710000	-64250.25473685658	-64401.36427535391	151.10953849733008	-64401.36427535391	1.7908018092810845	0.33271243200882544	0.9638173623667694	0.11283467737740105	0.3341004977228508	169.78069830185677	2.9868279318785027	0.04613429400448809	5.718863102230408	0.6724216700465856	2.5384312993562133	0.5890270956675644	0.6985319070651856	3.0796961877215003	0.6325828807009928	1.4262492145314654	1.4017048679387356	1.7892378181367252	2.888596688026078	3.8454874779695682	14.516941095435039	3.3685653236271746	3.9948083490457305	17.61236089404014	3.6176548955435277	8.156524007569098	8.016158249471582	10.232406139257359	16.5194890163773	5.718863102230408	0.0
2720000	-64239.611230625866	-64385.10192090433	145.49069027846772	-64385.10192090433	1.7783962382276888	0.33277787372423506	0.9693265621393662	0.10762657418893337	0.3259664220823972	166.08233855877234	3.008438936269292	0.036435786040192174	2.958398709336538	0.6454945437886364	0.6428954768804456	1.0594071544604637	1.1800727379654325	3.7817487945171586	1.6787106028057843	1.6551291397656434	1.8728191038532096	2.8114688216025874	5.232116784172441	1.909630225228079	1.9019411490414082	3.13414875841773	3.49112566492017	11.18792075273457	4.966295280690193	4.8965319108679735	5.540545619660147	8.317445733169011	15.478687541393787	2.958398709336538	0.0
2730000	-64231.077394425905	-64374.86029022404	143.78289579813529	-64374.86029022404	1.786806742047065	0.333769801593454	0.9704863408389887	0.11153216371426801	0.333910834123655	163.84569243613714	3.2323029341433607	0.04228627228923474	3.1932343212154026	0.22510676261277288	1.1832553704128368	0.3508814398750085	1.3314392424228694	4.37806187045984	1.638559720602692	1.250514037368148	1.6914438176337334	2.53753465148207	4.582443514379868	0.7188186403127945	3.7784116595647146	1.120446656486356	4.251597485517741	13.980177425156864	5.232305137189637	3.993184343285611	5.401176450875644	8.102942740385911	14.632815905148723	3.1932343212154026	0.0
2740000	-64218.00576281633	-64372.499266321254	154.49350350492628	-64372.499266321254	1.747147099080477	0.34365463215358294	0.9757645615002365	0.12401928693119182	0.3490746618254431	171.91724593518666	2.7516572126428964	0.03207997780818494	4.628798546470199	1.290223584087592	0.3582354835308267	1.3342613212437529	0.3826735775341772	1.5478108305969918	0.6825855792299311	1.7296275389338729	1.3480292677177559	2.2611676450908496	3.742348954685691	5.972185050646216	1.6581998854615394	6.17602686438449	1.7713188994627502	7.164504522878186	3.159551136981024	8.006097438151938	6.2397559150112345	10.466489508921967	17.322579401833394	4.628798546470199	0.0
2750000	-64260.39455798443	-64402.98183219625	142.5872742118209	-64402.98183219625	1.9093214517922885	0.347186487449703	0.9757206330687771	0.12928714450917833	0.3590559075955528	160.1654649321033	2.5868846320010155	0.026347100713343282	6.43007259647717	1.473549833367847	0.3150713121772676	0.6258286803478287	0.3789615211017673	1.8837394323512915	0.8533058420864466	1.6127145775723593	1.4934830546545323	1.9233020645551937	3.0408507474862723	9.475032403082093	2.0259314103671517	4.024123847594043	2.4367500919557785	12.112581302865499	5.486818511613936	10.369871811187283	9.603204463037123	12.366971900044316	19.552891061388596	6.43007259647717	0.0
2760000	-64256.950681535505	-64390.73069045692	133.78000892141634	-64390.73069045692	1.7761482987320734	0.3746469834069741	0.9573400716012914	0.1464825220699557	0.3831067557996389	152.53136945275264	2.8367820983170313	0.0443309519466557	6.712949216600243	0.32314967590375365	3.6981198053015256	0.9120267215422323	0.4683669539073497	1.473741480955963	1.620266667675761	0.7174470314526934	1.3157427589170343	1.9415616593627676	2.485439575182533	2.1692873637027255	24.82529044989272	6.122389065895416	3.144123576313785	9.893151720054613	10.876767857457486	4.816185487742528	8.832514322719547	13.033604820200358	16.684629649128826	6.712949216600243	0.0
2770000	-64255.18339244714	-64381.55790111023	126.3745086630843	-64381.55790111023	1.7059606588708478	0.38353092799261046	0.9523711993607317	0.14771583272971428	0.385541100327594	146.94459127837035	2.757609553403526	0.04946493605093969	3.148449374626215	0.8407070560674407	0.8693615684806304	0.41818901978809137	1.7347891254425636	2.2603147253532887	1.5009997720864343	2.30754372655652	1.7690805778104546	3.3882158590936444	4.567423232936445	2.64692360491938	2.7371408866069062	1.3166469578273663	5.461895737107998	7.116486483496987	4.725821793739626	7.265184602799522	5.5698606388707095	10.667626102662009	14.380300821391996	3.148449374626215	0.0
2780000	-64245.33731994738	-64376.645421064386	131.30810111700816	-64376.645421064386	1.9030874513121419	0.35767597185598454	0.9614239287246965	0.1309118056931897	0.36054899351909253	149.02544399648355	2.660080916824147	0.04267043287706562	6.402626619366134	0.7801852376405767	1.154620110397672	0.8415595223586004	2.0890457658866044	0.9005095401663804	1.5425751860133008	0.6336682117186382	1.4145839187432738	1.8849897510503764	2.6933276514707347	4.995234770554049	7.3926014540875995	5.388191399634224	13.375380029739686	5.765626352862424	9.876532948342426	4.0571409601958885	9.057052653472946	12.068885557307482	17.2443713159814	6.402626619366134	0.0
2790000	-64226.15158832057	-64361.0154952569	134.8639069363281	-64361.0154952569	1.7674291038207077	0.36871878888437315	0.9622386834387079	0.14554783542770333	0.3808512009671062	154.1589850910209	2.7858964321210764	0.06126070507484566	3.065139062100132	0.5393672845742158	2.920161683313936	0.730638418941043	1.0474084320397201	1.2358738690476918	1.4603649304542652	1.1490175282675938	2.0115120315885537	3.025525625889685	4.185348455912626	1.6532357327673068	8.95070164317362	2.2395083581672717	3.2104524990179977	3.7881252718469036	4.476221593256511	3.5218985089307444	6.165564101906471	9.273656779299424	12.828675040718263	3.065139062100132	0.0
2800000	-64214.385623494636	-64352.900824238364	138.51520074372505	-64352.900824238364	1.941839703545638	0.3811442247654094	0.974062180794132	0.16403254275920665	0.3981294086878502	158.580543079481	2.5955183396345824	0.07203727366123751	3.2802660027161825	0.6213452611589506	1.9445082631552264	1.9485769385928609	0.671509879331909	2.507135193609716	0.8104624086448922	1.4069889259538857	1.6739082957082445	3.196758308659042	4.085715047502626	2.0381777361285134	6.378504347628781	6.3918506853429395	2.202731027660507	8.224070339811206	2.6585322855573095	4.615297940004687	5.490864474076341	10.48621759879474	13.402232167108798	3.2802660027161825	0.0
2810000	-64234.2418847912	-64358.683597388066	124.44171259686496	-64358.683597388066	1.9878066964814616	0.3723117464809195	0.9555002630270903	0.16060480559511758	0.39701375867283356	143.5124755268207	2.654822374014137	0.04210091782916637	4.739121307939798	1.3484282543716157	0.14443746468292126	1.3190003696325567	1.590774530212531	1.3516690553471726	1.3557738307166478	1.3915583740286246	1.130770911469214	2.3881607160665426	3.546341635761816	6.3903650725205905	0.6845066665436342	6.250902756906119	7.538873472258127	6.405723621478644	6.4251766498964304	6.594763941601114	5.358860520942259	11.317783336295717	16.8065432112729	4.739121307939798	0.0
2820000	-64217.93783410816	-64355.577619185926	137.63978507776153	-64355.577619185926	1.9790520479160547	0.3570056843588722	0.9595843665375522	0.144985904656092	0.37956846182373716	155.47852945881618	2.7435691768485255	0.07715871517453224	3.256467077640327	0.08531017286830048	0.3330731191253846	0.7362565663965278	0.7650789961497491	1.6835275623135104	1.2106197828257332	1.2222663340995776	1.8901624665869494	2.928508896457749	3.8451732895221915	0.27780976933342555	1.0846416468787896	2.397595269166802	2.4914545627557683	5.482352080974021	3.9423434663120824	3.9802700771034067	6.155251843831835	9.536592807891465	12.521680225150973	3.256467077640327	0.0
2830000	-64183.57336800693	-64345.16641448938	161.59304648244935	-64345.16641448938	1.8878392641318738	0.33224167763330686	0.974082857678048	0.11802847303011552	0.34189259857126364	183.87851189799926	2.3975731242604152	0.061296536348461675	2.489893533170198	0.1261189199428799	0.4977440030710798	3.551366618235785	0.4738064771191428	4.290206598080179	0.603816496508379	1.7584009225223334	1.9854749390117847	3.955150659008365	5.548193618677849	0.31402268317618665	1.2393295744209287	8.842524776661797	1.1797276833531072	10.682157664523952	1.5034387898776984	4.378231085708869	4.943621210916937	9.847904048578775	13.814411411922135	2.489893533170198	0.0
2840000	-64167.21578928086	-64331.13945885812	163.92366957725304	-64331.13945885812	1.747322645327492	0.33330933184201733	0.9714324702580357	0.12147362481083641	0.3441526794255492	184.56776698353065	2.2356158678824247	0.04610304639517608	3.983262189989416	0.3113889903632581	0.10223093122195329	3.456253589519514	0.6519308814061198	1.8855736305231199	0.6691814804678661	1.7431769509444157	1.964544682683188	3.110781525402154	4.156498295626739	1.2403439916929446	0.407212602983815	13.76716424214828	2.596811630391471	7.510734148903817	2.6655252893887917	6.943530839157926	7.825296555076698	12.391058431452	16.55642250372544	3.983262189989416	0.0
2850000	-64177.22176236929	-64321.95767031839	144.73590794910226	-64321.95767031839	1.8510719733909866	0.36630154609487053	0.9683197510252406	0.14318408604976607	0.3763610115504635	165.51731025659296	2.584717821528593	0.051360535166423325	2.586266836803963	0.9150772154914953	1.365506596526816	0.8456482662098475	0.9210598385095209	1.658320731424178	1.5653626135194612	2.200214857824313	2.4280419562295323	3.5733871686734573	5.395742900857118	2.3666338555405684	3.5315644260343544	2.1870720664992978	2.3821065150491876	4.288859912466843	4.048445414918161	5.6903427206343675	6.279564389765059	9.241732729400972	13.95483092440718	2.586266836803963	0.0
2860000	-64192.40792822578	-64332.864057345454	140.45612911967567	-64332.864057345454	1.7178242519524671	0.3602907915201626	0.9693700794938177	0.1402867698067567	0.3723685060972148	157.46436200435232	3.115138829543848	0.03917884306696019	5.8246099133574205	0.9923740703652894	1.009042689180857	0.376922021730788	0.430817364525037	1.743196308300807	1.7784782852728778	0.4867807307996653	1.7058081618574472	1.872556109248971	2.89405353546026	5.780191848008519	5.87728005040365	2.195423744335869	2.509343092259048	10.15343849825694	10.35894225109131	2.8353078702471004	9.935667129840887	10.906908877249558	16.85673291242892	5.8246099133574205	0.0
2870000	-64203.714321161366	-64348.28282334088	144.56850217951086	-64348.28282334088	1.9439486543109106	0.3512843624966606	0.9825035146773158	0.1347752522652709	0.3612257941542727	161.91524258343134	3.3813032393969267	0.04758279027210907	3.447177482230056	0.37642859979322574	2.6769099874491906	0.6256058633605487	0.4537168509091139	1.319506780314049	1.6130712903140085	0.5578613445997928	1.7550390900587864	2.1056412650907816	4.17103604895883	1.2976161928745973	9.22778383069159	2.1565744449275766	1.564042511762229	4.548574060748471	5.560543029202232	1.9230470653109872	6.049931231684176	7.2585191546753505	14.3783015455407	3.447177482230056	0.0
2880000	-64228.33707402987	-64370.56810092455	142.2310268946856	-64370.56810092455	1.9486237183797235	0.33597919024167555	0.9646655981514091	0.12128463869292479	0.34616445462769724	161.95274678289093	3.3541876321500634	0.06775652841634801	2.1954672931612764	0.15396225188974474	1.224944591232017	2.2085703335803455	0.22596047143771975	0.2396808085376196	2.8594823495038137	0.9894323894670847	2.031299528022481	3.3873336268487724	5.63883301444243	0.3380190884053925	2.6893257859847024	4.848843932021938	0.4960888245888165	0.5262113759427939	6.277899973707585	2.172266449869394	4.459651676387295	7.436780188771843	12.379873454806363	2.1954672931612764	0.0
2890000	-64223.55857506324	-64359.6077371624	136.04916209916024	-64359.6077371624	1.816532441682977	0.34581997389607894	0.9541730638978473	0.12989613794502125	0.3598209418539086	157.7529054663844	3.666486858911604	0.07188870704681699	1.1725380450325753	0.20864754865328067	2.8551964013245885	1.7061487046508697	0.7435305668014631	0.816523374236767	1.6128841300641201	1.0107171573633909	2.2386845271176545	5.097156736644172	9.650815803879624	0.24464718879875685	3.3478264065931773	2.0005242666861913	0.8718178772193502	0.9574047209509806	1.8911680047294492	1.185104319775752	2.62494277887121	5.976610195209379	11.315948695650496	1.1725380450325753	0.0
2900000	-64240.2850305878	-64356.70749590384	116.42246531603435	-64356.70749590384	2.3131844364091205	0.37894743925596786	0.934934310269266	0.1574799448206682	0.3969813172039225	133.96744419449783	3.8390386979327786	0.05976932955318635	3.48328295749428	0.34349257756376134	0.4821011751979443	1.033062450072755	3.4559325446665343	0.8621991958277377	1.6798703596091205	0.8037444398296808	1.374136980692118	1.8914512182637218	3.8790889777750404	1.196481841453632	1.6792948073549634	3.5984488263657126	12.037990935086778	3.003283764792032	5.851463794426237	2.7996693094395138	4.786507926107501	6.5884597935098155	13.511964526887706	3.48328295749428	0.0
2910000	-64226.30984327879	-64364.28528752487	137.97544424608412	-64364.28528752487	1.9667875424174412	0.347465256787515	0.9540545285739218	0.13560345493646894	0.3666179989632989	156.42884932395623	3.193764141462914	0.06621826659073528	2.853784941756209	0.9870765588950442	0.435747189557682	0.32755652159656434	1.6363982706645455	4.2513380719796325	0.5471110221132546	1.6181062555089498	0.7339753357167895	3.0736804134745728	4.3669328493787045	2.8169042201352132	1.2435287679723013	0.9347758689063178	4.669928743538382	12.13240457213035	1.5613371963756542	4.617727266132966	2.094607760689032	8.771622879744735	12.462287207217482	2.853784941756209	0.0
2920000	-64191.77695276074	-64334.74905951051	142.97210674977384	-64334.74905951051	2.0038606681797417	0.34758274305213166	0.9552114148679123	0.13557349799080134	0.36763895226835047	162.44987066249246	3.186252497456507	0.061614662310796084	2.877162493793319	0.5718481078398714	1.2256146741584804	1.056348504610926	2.028396647345786	2.1305870415218213	1.042738405595057	1.5178604176245036	1.584268043390485	2.8701530565374087	4.71075437935421	1.6452999280235552	3.5262925723314993	3.039286297841215	5.836026756279409	6.130045125628653	3.0001278314159436	4.3671310644026855	4.55819659455843	8.257896725715687	13.553605817750556	2.877162493793319	0.0
2930000	-64187.70227449382	-64338.098060722055	150.39578622823498	-64338.098060722055	1.9494871902797337	0.34365268042443275	0.9555746245322781	0.13115725613200266	0.35891436137208965	169.77087401267067	3.3274392946206586	0.060886196392922795	2.3023076795351263	0.5681420230718198	1.208374608910786	0.2632442972932451	0.3892505668985766	4.266604437588201	0.808929015629416	1.4656975430222259	1.9103799704542563	3.4412520097361554	5.614015797368337	1.3080377427848737	2.7820501418505574	0.6060693672520661	0.8961745694339944	9.823036162197964	1.8624034848823947	3.374486709175837	4.398282476806922	7.9228209292312375	12.925191683312637	2.3023076795351263	0.0
2940000	-64228.09508401861	-64367.217660059905	139.1225760412905	-64367.217660059905	1.9612317004462483	0.31580422408232384	0.9622238793525185	0.11316750523748716	0.3337881590885662	162.84184473568826	3.1693628868793473	0.05894652573247918	2.197969600886305	1.379725993559073	1.5929441840355836	1.259977754781145	3.362266434682477	3.8737122555580608	1.785448338705172	0.7960522334362573	2.2887222475729785	2.8824055284492935	6.176574803309013	3.032595791395497	3.5012428924188526	2.7693928028019363	7.390159413512465	8.51430178029734	3.9243611724269236	1.7496986098105423	5.030541925037587	6.335439728958173	13.57592365527352	2.197969600886305	0.0
2950000	-64235.30113362616	-64384.68974882719	149.38861520103453	-64384.68974882719	2.166568707581852	0.3046175624366919	0.9675549009049634	0.11348710925980769	0.3324726946813674	168.51319037153235	3.4505184969916827	0.0492471267635841	2.8578094246709034	2.2473365142705286	0.7170465481253016	0.21772008379896274	0.192025285545594	2.6253714763115776	1.4724183641996722	0.6762971463952346	2.4758271936924707	2.3271133079215223	4.9519297406382075	6.422459470889373	2.0491823831602254	0.6222025074208146	0.5487716708073199	7.50281134826539	4.207891078268338	1.9327283588463393	7.075442287990857	6.650446343655208	14.151671483104012	2.8578094246709034	0.0
2960000	-64229.37287612939	-64381.752581626366	152.3797054969798	-64381.752581626366	1.9604047944366216	0.332955789443273	0.9636968281758724	0.12906364287799799	0.3565809707859424	168.7824378033779	3.357107105224137	0.05637654522585025	4.891815670664257	0.6013104915076276	0.20600049719249416	0.19886284048333566	0.770520272336268	2.456463360359987	0.7652386869569677	1.5739552920726048	1.040835714999303	1.9048568781390607	3.1869649513298004	2.9415000852918394	1.0077164603308713	0.9728003593891877	3.7692431427790463	12.016565960621564	3.7434066006546343	7.699499162685705	5.091576461220627	9.318208726853252	15.590045090772868	4.891815670664257	0.0
2970000	-64213.472551733015	-64372.757412198756	159.28486046573877	-64372.757412198756	1.8873640651797894	0.3285226908480942	0.9762250139947557	0.12240239646386665	0.34437568862880397	177.4577866860659	3.533671101756692	0.05099060469367119	4.520991740064956	0.7383309261335523	1.2826462395335783	0.21816035212177914	1.0977741249682869	3.29789067546138	1.5014981821948197	0.5152321985817566	1.7117767074548456	1.7678656831471706	3.3948837196660118	3.3379880184842996	5.798833054356685	0.986301149952226	4.96302775143866	14.909736503398138	6.7882608794253265	2.329360514003629	7.738928355238944	7.99250615105265	15.348241255091034	4.520991740064956	0.0
2980000	-64227.02966632969	-64363.07348539844	136.04381906874698	-64363.07348539844	2.11698208671564	0.32740678573913545	0.975906831195951	0.12170991360635158	0.34708147876118806	152.3435612240428	3.7288074217023675	0.060616824826696426	4.245012413008415	0.4465906381875888	0.5776359484004164	0.9903266098265591	0.24829790896930867	1.4339569424421073	2.46029316249965	0.26601596974946745	1.6623254055400574	1.7723504975005082	3.493586099763756	1.8957828026396644	2.4520717711596562	4.203948751646284	1.0540277056987488	6.0871650203863386	10.443975014450743	1.1292410936449604	7.056591980976791	7.523649862091297	14.8303163594108	4.245012413008415	0.0
2990000	-64227.73873818117	-64377.74577658092	150.00703839975495	-64377.74577658092	1.9328144141454746	0.34196432677594646	0.9699387731971542	0.13150447788898814	0.3615628020174359	167.2427446647389	3.380727729147862	0.06972380320887663	2.3378646801224194	0.9064595435389241	0.2869827472789524	0.8530392143037412	0.3458616432858724	1.354684798380679	2.8928342027067373	0.6495506146307289	1.4249683700775773	2.8184261272354045	5.416706594870865	2.119179750799541	0.6709268286679612	1.9942902498800958	0.8085777200471403	3.16706974283295	6.763054907958181	1.51856143989699	3.3313832226959805	6.589098896397869	12.663527030734775	2.3378646801224194	0.0
3000000	-64233.728104468755	-64365.0188618751	131.29075740634582	-64365.0188618751	2.011970571154615	0.3169857794023653	0.9493835923146572	0.12172802185861943	0.3488712205806397	150.09465638806296	3.9268970907988603	0.057305568989019194	2.55834613252425	0.607249541596232	0.860223379166757	2.17284236487426	1.162678616328338	1.6705707320789653	1.8933544914460139	0.7777129914442027	2.074056950424365	2.2942594920736146	4.936883916933795	1.5535545162198439	2.2007491551982143	5.558882860760908	2.97453434145225	4.2738981715224265	4.843856140688327	1.989659023875141	5.306155577753215	5.8695098985535825	12.630257875608745	2.55834613252425	0.0
3010000	-64258.40761965003	-64392.910576587914	134.50295693788445	-64392.910576587914	2.0404361643910387	0.30111851477415885	0.9585410724918977	0.10590402780199588	0.3257811934777326	153.6930966517125	3.67029110056488	0.05989786155353247	2.045199896972623	0.6718310089337212	1.1422511561221105	0.31218668185429793	0.3446854874304888	2.7461094498218523	2.1716453440052117	2.2239756075720973	0.9962157452414011	3.4364570616629426	5.89722593414117	1.3740287102542599	2.3361319468178	0.6384841695646352	0.7049507233807941	5.616342763851199	4.441448833820536	4.54847468347608	2.0374603395302184	7.028241628463893	12.061005872929803	2.045199896972623	0.0
3020000	-64226.97049044132	-64372.92605016805	145.95555972672406	-64372.92605016805	2.004445223595501	0.30965371504057565	0.9607621011088072	0.10541496185089533	0.3270147758633476	166.1649520981273	3.664450431202687	0.05470666790343176	2.0926103156605578	0.35551827599523805	3.7915521354915156	0.31306041147133024	0.48605725321395615	1.6030048437314584	2.1378217973523657	2.157864597119464	1.0385435616787349	3.17186230165316	6.248545893011184	0.7439612117534924	7.934241111094362	0.6551134464698445	1.0171284220771604	3.35446447204629	4.473627946183555	4.515569715730904	2.173266970431777	6.6374717722942425	13.075771593593617	2.0926103156605578	0.0
3030000	-64224.06254756434	-64363.46717907154	139.40463150719935	-64363.46717907154	1.967724542749073	0.3085353185714586	0.9605228998673482	0.10521395382758623	0.32700528443856564	160.0238765794545	3.642785001799438	0.046423376312683846	2.226481419021004	1.4199844420381167	1.590207514671334	0.8160413346760291	2.152698622262138	0.5286609553655466	3.7940672693971527	1.491467962713754	1.1383221594418402	2.7229854042913413	5.950539126775996	3.1615689754967744	3.5405674838032954	1.8169008688092791	4.792943483218765	1.1770537940832817	8.447420277828517	3.3207257060472846	2.5344531368571217	6.062676406920067	13.248764798924224	2.226481419021004	0.0
3040000	-64221.4732437271	-64358.98410103939	137.51085731228443	-64358.98410103939	1.9932046905682013	0.3392047610564974	0.9539758622135392	0.12383163354048136	0.35506695591527576	156.23877389059953	3.5260018471221835	0.07216035501990113	1.8114491628856524	2.931052588392197	0.4115084395129773	0.290109953384249	1.8026917448872566	0.3290385649678702	1.930856282334275	1.0946484316333074	0.7431316483102428	3.902936531948219	6.262548868355983	5.30945275761687	0.7454266182761639	0.5255194322026935	3.265484452216897	0.5960366330681448	3.497647996286925	1.982899985136247	1.3461452022454243	7.069971113593433	11.344288905113936	1.8114491628856524	0.0
3050000	-64290.540700300255	-64420.36500687041	129.82430657015578	-64420.36500687041	1.9962607054147796	0.32802759177469015	0.9462871050733075	0.11616467162491473	0.3450218633800156	152.86873804495963	3.3333548226450427	0.08716763381560155	1.4903709178637405	1.2358182854935218	0.7493221572547094	2.027442615121698	1.863335217411964	0.6468862670297404	3.4179637429286704	2.4102923507396077	1.6453993684194068	5.066315173318971	7.149538336250647	1.8418276324637741	1.1167679512833395	3.021641511214988	2.777060618262101	0.964100479546563	5.094033760773589	3.592229623091742	2.45225536696365	7.550688795046391	10.655464012499877	1.4903709178637405	0.0
3060000	-64235.18096965588	-64380.55097997106	145.37001031518602	-64380.55097997106	1.9836208404208864	0.3299972088598338	0.9422242174463688	0.11376271171788407	0.34372561786105343	167.37422145590426	3.3787338441391364	0.06882364510640239	1.639269154810823	2.0900256770527013	2.560865301693454	0.680746278865506	0.3670248704951069	1.6945203902414314	3.501338768039455	0.49574825142407897	2.1492090060734643	3.7207715352391424	7.102118849496042	3.4261146251550993	4.197947498691391	1.1159263771964707	0.6016525492510656	2.777775007920777	5.739636642990406	0.8126648171108932	3.5231320308978566	6.099346009815637	11.64228436377939	1.639269154810823	0.0
