#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:Asp_ArchEuk" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:Asp_ArchEuk" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:Asp_ArchEuk" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:Asp_ArchEuk">
#                <taxonset id="TaxonSet.Asp_ArchEuk" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:Asp_ArchEuk" name="distribution" x="@birthRate2.t:Asp_ArchEuk">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Asp_ArchEuk" name="distribution">
#            <parameter id="gammaShape.s:Asp_ArchEuk" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="DeathRatePrior.t:Asp_ArchEuk" name="distribution" x="@relativeDeathRate2.t:Asp_ArchEuk">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asp_ArchEuk" name="distribution">
#            <parameter id="ucldStdev.c:Asp_ArchEuk" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asp_ArchEuk" id="treeLikelihood.Asp_ArchEuk" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asp_ArchEuk">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asp_ArchEuk" shape="@gammaShape.s:Asp_ArchEuk" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asp_ArchEuk" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asp_ArchEuk" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asp_ArchEuk" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asp_ArchEuk" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asp_ArchEuk">
#                <LogNormal S="@ucldStdev.c:Asp_ArchEuk" id="LogNormalDistributionModel.c:Asp_ArchEuk" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="68" id="rateCategories.c:Asp_ArchEuk" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asp_ArchEuk" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2
0	-7560.332512513047	-7564.413837543269	4.081325030222772	-7564.413837543269	0.6810269129337926	1.0	1.0	0.1	1.0111899926723031	0.010739251374866763	0.10421032114599292	11.169716164084107	1.0	0.5
10000	-4444.467603784466	-4433.794937466025	-10.672666318440925	-4433.794937466025	0.6796864934076278	0.7421045475536243	1.0	0.4926187456482511	1.0695015070869698	0.2281342858467676	0.4545614677641243	-2.079965857349494	1.6860194456537139	0.3590511242994816
20000	-4450.490028046509	-4442.610808871145	-7.879219175363845	-4442.610808871145	0.7331878493661016	0.7089712391862321	1.0	0.40300499287972597	1.0632447203816229	0.2234637106032695	0.44543634861383374	0.35325342893505507	3.0451967653267493	0.03360861224527083
30000	-4450.1455128970765	-4440.030489068309	-10.1150238287676	-4440.030489068309	1.1359161997420442	0.8603325772238313	1.0	0.33230263460585496	0.967741921748434	0.09624309539276767	0.3023550889625656	-2.0051355290898405	2.53182814341942	0.18338162274740363
40000	-4461.458552281589	-4451.44382720014	-10.014725081448999	-4451.44382720014	0.7497039973684847	0.8100547768629331	1.0	0.18931703348380188	1.058754956722037	0.035296682672089776	0.1791832334174266	-2.5885521110481013	1.737804328242878	0.20541433719235738
50000	-4471.467198651296	-4452.962017452012	-18.505181199283058	-4452.962017452012	1.148577926466182	0.8738843447865459	1.0	0.30535692556515576	0.9814021027968035	0.09015740499319042	0.3135157542793116	-10.491231724944328	1.50790609854309	0.24679716585046643
60000	-4466.949550118866	-4452.744686420727	-14.204863698139093	-4452.744686420727	1.0672494982057474	0.8600486101406509	1.0	0.18677191079123756	1.006443516158932	0.03343701629962825	0.18437330397274704	-6.7415927280025905	1.5900577903783482	0.21500061760509312
70000	-4448.2104718517185	-4435.697371444984	-12.513100406733935	-4435.697371444984	1.1518270283095848	0.8715703213020117	1.0	0.44945861551375843	1.0712722385403817	0.24510820291808372	0.4562329010631537	-3.94616327583397	2.4145898294015353	0.25238419351752006
80000	-4454.466144764759	-4442.11101285721	-12.355131907548193	-4442.11101285721	0.9578496246062683	0.764175358080277	1.0	0.342955915501171	0.9205559554150933	0.0791428312974748	0.3072901940666138	-4.298977060212839	1.9006145078467447	0.47616165722390313
90000	-4445.1610080927985	-4439.70690230642	-5.454105786379206	-4439.70690230642	0.7492965496666295	0.764175358080277	1.0	0.48034078117366275	1.053034897749041	0.1958527592533846	0.4346007660753197	3.116895430665857	2.8094654410621867	0.13147352863871908
100000	-4459.625439137469	-4447.56445906129	-12.06098007617897	-4447.56445906129	0.9342114845283566	0.8952237883590928	1.0	0.20242021382232317	0.9752945181020086	0.06233683373445834	0.25278278029813395	-4.484516351108605	3.005974667124174	0.012331912336982248
110000	-4448.998914553116	-4441.028206317046	-7.970708236070392	-4441.028206317046	0.852154718924538	0.8881598031401493	1.0	0.34694076963542536	0.9760145107893387	0.11810098624311012	0.3562033355899432	0.22518395760916832	3.377400791275759	0.06859175861516484
120000	-4440.81055737784	-4430.335883812814	-10.474673565026064	-4430.335883812814	1.2605028814538626	0.8881598031401493	1.0	0.3664568196747027	0.9615000000923115	0.12011718804122316	0.3504918147654788	-2.2024827199798835	2.5154993376216663	0.0351399479748116
130000	-4454.325821502012	-4443.72434940677	-10.601472095242434	-4443.72434940677	0.9252432886863617	0.9144565841762646	1.0	0.34013859090613396	1.014464435781688	0.1165554824274501	0.33143066552911915	-2.406210876363175	2.944168684029947	0.16314399366756388
